PE (V):30000, 3rd Electrode (V):15000, x_width (mm):0, y_height (mm):0, 1st Solenoid wire current (A):3.5089755545322, 2st Solenoid wire current (A):5.1642817615398
ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
0,1.007276466812,1,238.02525763144,-0.0048629081814474,-0.6170006224048,0.074061301112238,-0.004105667306122,29497.771873021,1,3
0,1.007276466812,1,238.08623033574,0.0051217799551079,0.1484221954127,-0.017996413959837,0.0015518494496983,29497.98127525,1,3
0,1.007276466812,1,238.02387493953,1.2719717578415,0.15839149928493,-0.011588199773508,0.15211602923229,29502.28803576,1,3
0,1.007276466812,1,238.00593509651,2.0011719688736,-2.7333252830833,0.29649167468262,0.19323476418658,29543.241321423,1,3
0,1.007276466812,1,238.03970916991,-1.8100142176865,-2.0942924158478,0.22236643208515,-0.21298275940661,29526.473759592,1,3
0,1.007276466812,1,238.08416417508,1.7706558999233,2.6446932630236,-0.27266704952905,0.20434343567819,29538.435998532,1,3
0,1.007276466812,1,238.03087291883,-3.6172070813916,0.40422000507086,-0.061185683923316,-0.36139898098011,29552.786393159,1,3
0,1.007276466812,1,238.08964371762,3.7474637018094,2.1082551891887,-0.15528952416123,0.32584963352561,29587.295719376,1,3
0,1.007276466812,1,238.00265811313,2.9102507377144,1.6679885082687,-0.15827052292129,0.31443857795415,29541.945567328,1,3
0,1.007276466812,1,238.06317588422,2.1370039690224,3.3799589525944,-0.30299553071318,0.21844498488751,29569.072037169,1,3
0,1.007276466812,1,238.09245178693,-0.7873504911059,3.1685403983078,-0.34063046690116,-0.06550099673376,29541.150407537,1,3
0,1.007276466812,1,238.04170312087,-0.019369933973079,1.7774983705457,-0.20816115913292,0.0078492740550328,29508.54610624,1,3
0,1.007276466812,1,238.0033768268,-0.37566292021229,-2.4020713100661,0.27066444336666,-0.056312779849376,29518.444617976,1,3
0,1.007276466812,1,238.08823210751,-2.0607860726933,-2.4780095881065,0.2522202645493,-0.23360134038642,29539.714282215,1,3
0,1.007276466812,1,238.09278063417,0.78884359088659,-4.2648973989104,0.35461510978532,0.040530381177877,29590.191094107,1,3
0,1.007276466812,1,238.08711845454,-0.92095846367773,-2.0896270977599,0.23406452264645,-0.11736958561316,29517.52654112,1,3
0,1.007276466812,1,238.07604355613,2.1185544395528,-0.46050311702251,0.065138068841129,0.24155111619313,29515.148915056,1,3
0,1.007276466812,1,238.04885557151,-1.436688814976,4.46527633481,-0.21015783309502,-0.039680492380456,29636.630870389,1,3
0,1.007276466812,1,238.08363124538,1.3508983933843,-4.0099673473447,0.35409059720987,0.093919841059353,29582.686284021,1,3
0,1.007276466812,1,238.03421336423,-1.9930191281561,1.8431001207986,-0.216797315178,-0.21169982884489,29525.227514373,1,3
0,1.007276466812,1,238.08454033979,-2.2252642479858,-0.38592258295838,0.031598797971525,-0.25746290262262,29517.089596442,1,3
0,1.007276466812,1,238.04102101337,-1.5152139945772,-2.3315998954034,0.250138954542,-0.18140984674879,29526.802928812,1,3
0,1.007276466812,1,238.02268680269,2.5557753981031,0.49525856602842,-0.041074181162363,0.289745006704,29522.402265463,1,3
0,1.007276466812,1,238.00414149402,4.4282407337592,1.5595993259947,-0.035344091780895,0.18038780737966,29641.836535845,1,3
0,1.007276466812,1,238.04254452307,-0.16012249186062,-0.17242244915259,0.019710548600246,-0.020185419114718,29497.056484902,1,3
0,1.007276466812,1,238.07457767374,2.7025806909077,1.5044819541264,-0.1470272672712,0.30028485760546,29535.662382298,1,3
0,1.007276466812,1,238.08599070295,4.3273615529434,1.8137578655666,-0.040632229077435,0.16581199919622,29645.740924576,1,3
0,1.007276466812,1,238.07092233332,1.62502680724,-4.3986499969754,0.15677603793974,0.029566644795849,29647.414295284,1,3
0,1.007276466812,1,238.05304582897,-0.040936126717147,2.8960126601744,-0.31833645724467,0.011972257146304,29529.928896271,1,3
0,1.007276466812,1,238.07167494733,1.4674093141407,-3.8154652549246,0.35488551839041,0.11160435868577,29573.987197441,1,3
0,1.007276466812,1,238.00309824679,-0.94856472371996,3.2221193547513,-0.34283217474874,-0.081048278123703,29542.121607938,1,3
